final_price,location,ownership_form,number_of_rooms,living_area,balcony,year_of_construction,fee,operational_cost,leasehold_fee,housing_association,sale_year,sale_month,sale_day,floor_number,top_floor_number,elevator_presence,latitude,longitude
670000,"Nydala-Eriksfält, Malmö kommun",Bostadsrätt,1,29.5,NA,1962,2124,3600,NA,NA,2021,9,29,1,4,1,55.5778027,13.0102554
800000,"Heleneholm, Malmö kommun",Bostadsrätt,1,29,0,1957,1624,NA,NA,NA,2021,9,22,3,4,0,55.5806582,13.0105062
1675000,"Triangeln, Malmö kommun",Bostadsrätt,1,29,1,2018,2086,NA,NA,NA,2021,8,31,9,10,1,55.5943337,13.0097047
850000,"Blekingsborg, Malmö kommun",Bostadsrätt,1,29.5,1,1957,2387,NA,NA,NA,2021,8,18,1,5,0,55.5770826,13.0022707
800000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,0,1973,1788,NA,NA,NA,2021,8,9,1,8,1,55.5607947,12.9877688
1075000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,0,1953,2160,4320,NA,NA,2021,7,19,2,4,1,55.5855764,12.9329989
955000,"Dalaplan, Malmö kommun",Bostadsrätt,1,29,NA,NA,2588,4092,NA,NA,2021,6,18,4,4,NA,55.585414,13.006339
1060000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,NA,2149,5435,NA,NA,2021,5,5,5,NA,1,55.6080242,13.0215503
730000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,0,1972,1713,1800,NA,NA,2021,4,21,1,8,1,55.5637357,12.9886029
1950000,"Centrum, Malmö kommun",Bostadsrätt,1,29,1,NA,1971,NA,NA,NA,2021,4,16,5,20,1,55.6116542,13.0142883
1195000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2148,NA,NA,NA,2021,4,14,3,6,1,55.6043778,13.0223322
1165000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1954,2160,NA,NA,NA,2021,4,6,2,4,1,55.5855764,12.9329989
1400000,"Hästhagen, Malmö kommun",Bostadsrätt,1,29,0,1943,1650,3620,NA,NA,2021,4,3,2,5,1,55.5967978,12.9915113
1030000,"Värnhem, Malmö kommun",Bostadsrätt,1,29,0,1935,2119,2940,NA,NA,2021,3,29,4,6,1,55.6080242,13.0215503
1000000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,0,1934,2313,3500,NA,NA,2021,3,11,5,6,1,55.6043778,13.0223322
750000,"Nydala, Malmö kommun",Bostadsrätt,1,29.5,1,1962,2023,NA,NA,NA,2021,2,27,1,4,0,55.5743192,13.0167709
1135000,"Folkets Park, Malmö kommun",Bostadsrätt,2,29,0,1939,2061,NA,NA,NA,2021,2,11,5,5,0,55.5934532,13.0155112
805000,"Nydala, Malmö kommun",Bostadsrätt,1,29.5,NA,NA,2023,3000,NA,NA,2021,1,5,1,4,NA,55.5778027,13.0102554
1495000,"Ribersborg, Malmö kommun",Bostadsrätt,1,29,0,1942,1712,5520,NA,NA,2020,12,19,6,6,1,55.6009051,12.978743
695000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,0,1972,1771,NA,NA,NA,2020,11,30,1,8,1,55.560604,12.9883098
1350000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,29.8,0,1945,1743,NA,NA,NA,2020,11,27,1,4,0,55.5973939,12.973267950991584
1475000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,29,1,1953,1959,NA,NA,NA,2020,11,23,2,5,1,55.5942129,12.9656625
1035000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,0,1935,2262,4923,NA,NA,2020,11,19,6,6,1,55.6080242,13.0215503
750000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,0,1973,1748,NA,NA,NA,2020,11,17,1,8,1,55.5577627,12.9910735
1050000,"Värnhem, Malmö kommun",Bostadsrätt,1,29,NA,NA,2427,NA,NA,NA,2020,11,13,4,6,1,55.6080242,13.0215503
1295000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,2019,2086,4800,NA,NA,2020,11,13,3,10,1,55.5943337,13.0097047
1295000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,29,NA,1954,2443,NA,NA,NA,2020,11,7,1,4,NA,55.5944472,12.9831924
1100000,"S:t Knut, Malmö kommun",Bostadsrätt,1,29.5,0,1937,1746,3620,NA,NA,2020,11,2,2,4,0,55.5945484,13.0181597
850000,"Kirseberg, Malmö kommun",Bostadsrätt,1,29,1,NA,2449,3600,NA,NA,2020,10,26,NA,NA,NA,55.6083222,13.0395419
1075000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1934,2427,4700,NA,NA,2020,10,22,2,6,1,55.6043778,13.0223322
1250000,"Triangeln, Malmö kommun",Bostadsrätt,1,29.8,NA,1938,1621,1512,NA,NA,2020,10,17,3,5,NA,55.5938916,13.0038001
1295000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,29,1,1953,1959,1872,NA,NA,2020,10,12,2,5,1,55.5942129,12.9656625
750000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,0,1973,1748,NA,NA,NA,2020,9,17,1,8,1,55.5579638,12.9884784
960000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,0,1935,2262,NA,NA,NA,2020,9,10,3,6,1,55.6080242,13.0215503
1695000,"City, Malmö kommun",Bostadsrätt,1,29,0,2018,1871,NA,NA,NA,2020,9,3,3,20,1,55.6116542,13.0142883
665000,"Nydala, Malmö kommun",Bostadsrätt,1,29.5,1,1962,2023,NA,NA,NA,2020,5,6,NA,NA,NA,55.574131,13.0166955
700000,"Kirseberg, Malmö kommun",Bostadsrätt,1,29,1,1949,2500,4668,NA,NA,2020,4,23,NA,NA,NA,55.6083222,13.0395419
1195000,"Limhamn, Malmö kommun",Bostadsrätt,1,29.7,NA,1954,1926,3400,NA,NA,2020,4,21,NA,NA,NA,55.5814741,12.9407211
1250000,"Fågelbacken, Malmö kommun",Bostadsrätt,1,29,0,1938,1504,NA,NA,NA,2020,4,8,NA,NA,NA,55.5952281,12.9865808
920000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,0,1934,2262,2215,NA,NA,2020,3,20,2,5,1,55.6043778,13.0223322
725000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,0,1972,1713,3620,NA,NA,2020,3,4,NA,NA,NA,55.5637357,12.9886029
1145000,"Fågelbacken, Malmö kommun",Bostadsrätt,1,29,1,NA,2576,NA,NA,NA,2020,2,28,NA,NA,NA,55.5963715,12.9846186
1350000,"Hästhagen, Malmö kommun",Bostadsrätt,1,29,NA,1943,1610,4200,NA,NA,2020,2,26,NA,NA,NA,55.5967978,12.9915113
1750000,"Rörsjöstaden/City, Malmö kommun",Bostadsrätt,1,29,0,1902,1684,2600,NA,NA,2020,1,20,NA,NA,NA,55.596861,13.0116396
1695000,"City / Västra Hamnen, Malmö kommun",Bostadsrätt,1,29,1,2019,1971,NA,NA,NA,2019,11,18,NA,NA,NA,55.6116542,13.0142883
1680000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1902,1190,5112,NA,NA,2019,10,23,NA,NA,NA,55.6005078,13.0078823
665000,"Nydala, Malmö kommun",Bostadsrätt,1,29.5,NA,1962,1927,NA,NA,NA,2019,10,18,NA,NA,NA,55.5743192,13.0167709
1795000,"City, Malmö kommun",Bostadsrätt,1,29,NA,2019,1971,NA,NA,NA,2019,10,18,NA,NA,NA,55.6116542,13.0142883
750000,"Blekingsborg, Malmö kommun",Bostadsrätt,1,29.5,NA,1958,2363,NA,NA,NA,2019,10,11,NA,NA,NA,55.5771785,13.003139
620000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1972,1736,NA,NA,NA,2019,10,10,NA,NA,NA,55.5608016,12.9874012
790000,"Dalaplan, Malmö kommun",Bostadsrätt,1,29,NA,1957,2377,NA,NA,NA,2019,10,6,NA,NA,NA,55.5838585,13.0091374
1550000,"Inre Hamnen, Malmö kommun",Bostadsrätt,1,29,NA,2019,1871,NA,NA,NA,2019,9,27,NA,NA,NA,55.6116542,13.0142883
1195000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,29.8,NA,1945,1692,3600,NA,NA,2019,9,8,NA,NA,NA,55.5973939,12.973267950991584
915000,"Folkets Park, Malmö kommun",Bostadsrätt,1,29,NA,1935,2329,NA,NA,NA,2019,9,4,NA,NA,NA,55.5928732,13.0179191
1250000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,2018,2086,NA,NA,NA,2019,9,2,NA,NA,NA,55.5943337,13.0097047
750000,"Ellstorp, Malmö kommun",Bostadsrätt,1,29,NA,NA,2113,5448,NA,NA,2019,7,15,NA,NA,NA,55.603411,13.0325911
1320000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,2018,2086,NA,NA,NA,2019,6,24,NA,NA,NA,55.5943337,13.0097047
1495000,"Pildammarna, Malmö kommun",Bostadsrätt,1,29,NA,1948,1991,NA,NA,NA,2019,6,7,NA,NA,NA,55.5918302,12.9870156
1275000,"Möllevången/City, Malmö kommun",Bostadsrätt,1,29,NA,2018,2086,NA,NA,NA,2019,5,28,NA,NA,NA,55.5943337,13.0097047
725000,"Eriksfält, Malmö kommun",Bostadsrätt,1,29.5,NA,1962,1927,NA,NA,NA,2019,5,22,NA,NA,NA,55.574131,13.0166955
795000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1973,1736,NA,NA,NA,2019,4,24,NA,NA,NA,55.5621268,12.9872949
700000,"Blekingsborg, Malmö kommun",Bostadsrätt,1,29.5,NA,1956,2418,1200,NA,NA,2019,4,18,NA,NA,NA,55.5771785,13.003139
1375000,"Möllevången/Folkets Park, Malmö kommun",Bostadsrätt,1,29,NA,2018,2068,NA,NA,NA,2019,4,2,NA,NA,NA,55.5943337,13.0097047
1340000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,2018,2088,4627,NA,NA,2019,4,2,NA,NA,NA,55.5943337,13.0097047
690000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1973,1713,NA,NA,Hsb Brf Henriksdal i Malmö,2019,2,23,NA,NA,NA,55.5640699,12.987788
1350000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,2018,2086,NA,NA,Brf Friisgatan Typografen,2019,2,5,NA,NA,NA,55.5943337,13.0097047
1300000,"Drottningtorget, Malmö kommun",Bostadsrätt,1,29,NA,1930,1876,3960,NA,Brf Norregatan,2019,1,23,NA,NA,NA,55.64093,13.065082
1250000,"Ribersborg, Malmö kommun",Bostadsrätt,1,29,NA,1953,2090,NA,NA,NA,2019,1,16,NA,NA,NA,55.6026078,12.9759865
1245000,"Hästhagen, Malmö kommun",Bostadsrätt,1,29,NA,1943,1610,3680,NA,HSB:s Brf Kanslern i Malmö,2019,1,4,NA,NA,NA,55.5967978,12.9915113
1210000,"Hästhagen, Malmö kommun",Bostadsrätt,1,29,NA,1938,2477,5900,NA,HSB:s Brf Vapensmeden i Malmö,2018,12,4,NA,NA,NA,55.5958935,12.9835562
1250000,"Hästhagen, Malmö kommun",Bostadsrätt,1,29,NA,1936,1215,3150,NA,Brf Rönneholm,2018,11,15,NA,NA,NA,55.5952281,12.9865808
1250000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,2018,2086,NA,NA,Brf Friisgatan Typografen,2018,10,19,NA,NA,NA,55.5943337,13.0097047
1150000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,NA,2087,NA,NA,BRF Friisgatan Typografen,2018,9,25,NA,NA,NA,55.5943337,13.0097047
1120000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,2017,2086,4632,NA,Brf Friisgatan Typografen,2018,9,21,NA,NA,NA,55.5943337,13.0097047
770000,"Dalaplan, Malmö kommun",Bostadsrätt,1,29,NA,1958,1406,NA,NA,Brf Skeppsbyggaren,2018,8,22,NA,NA,NA,55.5806582,13.0105062
705000,"Kirseberg, Malmö kommun",Bostadsrätt,1,29,NA,1949,2425,NA,NA,HSB Brf Huggaren,2018,7,24,NA,NA,NA,55.6083222,13.0395419
895000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1954,2016,NA,NA,HSB Brf Skogsmården,2018,7,9,NA,NA,NA,55.5855764,12.9329989
710000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1972,1713,3300,NA,NA,2018,7,8,NA,NA,NA,55.5658487,12.9890682
845000,"Ellstorp, Malmö kommun",Bostadsrätt,1,29.5,NA,1944,1860,NA,NA,HSB Brf Ymer,2018,6,20,NA,NA,NA,55.6043014,13.031978
710000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1973,1680,2160,NA,HSB Brf Lindeborg,2018,5,22,NA,NA,NA,55.5581215,12.9879377
1130000,"Triangeln, Malmö kommun",Bostadsrätt,1,29,NA,1939,1688,4500,NA,Brf Vesslan 15,2018,5,17,NA,NA,NA,55.590102,13.0036934
925000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2546,3900,NA,NA,2018,4,11,NA,NA,NA,55.6043778,13.0223322
1150000,"Slottstaden, Malmö kommun",Bostadsrätt,1,29,NA,NA,1939,NA,NA,NA,2018,3,23,NA,NA,NA,55.5944472,12.9831924
985000,"Kronprinsen, Malmö kommun",Bostadsrätt,1,29,NA,1938,1504,1800,NA,Brf Rönneholm,2018,3,14,NA,NA,NA,55.5952281,12.9865808
865000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2347,4680,NA,Brf Malmgården,2018,3,14,NA,NA,NA,55.6080242,13.0215503
785000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1972,1702,1560,NA,HSB Brf Sofieholm,2018,1,16,NA,NA,NA,55.5591517,12.9883234
1395000,"Pildammarna, Malmö kommun",Bostadsrätt,1,29,NA,1900,1991,NA,NA,Brf Dragör,2017,11,23,NA,NA,NA,55.5918302,12.9870156
830000,"Värnhem / Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2381,NA,NA,Brf Malmgården,2017,10,22,NA,NA,NA,55.6080242,13.0215503
1275000,"Pildammsparken, Malmö kommun",Bostadsrätt,1,29.4,NA,1948,1856,NA,NA,Brf Dragör,2017,9,13,NA,NA,NA,55.5918302,12.9870156
920000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2381,3000,NA,Brf Malmgården,2017,9,1,NA,NA,NA,55.6043778,13.0223322
630000,"Högaholm, Malmö kommun",Bostadsrätt,1,29,NA,1970,1855,NA,NA,HSB:s Bostadsrättsförening Högaholm i Malmö,2017,8,9,NA,NA,NA,55.559966,13.0102328
1175000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1955,1732,2160,NA,NA,2017,8,3,NA,NA,NA,55.5815923,12.9248188
910000,"Värnhem / Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2381,NA,NA,Brf Malmgården,2017,7,26,NA,NA,NA,55.6080242,13.0215503
1130000,"Hästhagen, Malmö kommun",Bostadsrätt,1,29,NA,1938,2477,4060,NA,HSB:s Bostadsrättsförening Vapensmeden i Malmö,2017,7,19,NA,NA,NA,55.5963715,12.9846186
805000,"Blekingsborg, Malmö kommun",Bostadsrätt,1,29.5,NA,1957,2382,NA,NA,HSB Brf Blekingsborg,2017,7,18,NA,NA,NA,55.5770826,13.0022707
860000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1954,1957,NA,NA,HSB Brf Skogsmården,2017,7,14,NA,NA,NA,55.5855764,12.9329989
1695000,"Västra Hamnen, Malmö kommun",Bostadsrätt,1,29,NA,2001,1934,8304,NA,NA,2017,6,1,NA,NA,NA,55.6101643,12.974417
1340000,"Ribersborg, Malmö kommun",Bostadsrätt,1,29,NA,1953,2090,NA,NA,Brf Stjärnehus,2017,5,23,NA,NA,NA,55.6026078,12.9759865
1110000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,29,NA,1954,1796,NA,NA,Hsb Brf Lessö,2017,5,17,NA,NA,NA,55.5944472,12.9831924
950000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1954,1957,NA,NA,HSB Brf Skogsmården,2017,4,28,NA,NA,NA,55.5855764,12.9329989
1050000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,NA,2381,NA,NA,Brf Malmgården,2017,2,23,NA,NA,NA,55.6043778,13.0223322
925000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2381,3600,NA,Brf Malmgården,2017,2,9,NA,NA,NA,55.6043778,13.0223322
600000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1972,1669,NA,NA,HSB Brf Sofieholm,2017,1,30,NA,NA,NA,55.5617122,12.988176
925000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1955,1731,NA,NA,Riksbyggens Brf Malmöhus nr 8,2016,12,1,NA,NA,NA,55.5815923,12.9248188
800000,"Möllevången, Malmö kommun",Bostadsrätt,1,29,NA,1935,2328,3600,NA,Gnistan 1,2016,11,23,NA,NA,NA,55.5928732,13.0179191
570000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,NA,1669,NA,NA,Sofieholm i Malmö,2016,11,17,NA,NA,NA,55.560604,12.9883098
610000,"Högaholm, Malmö kommun",Bostadsrätt,1,29,NA,1970,1827,NA,NA,HSB:s Bostadsrättsförening Högaholm i Malmö,2016,10,27,NA,NA,NA,55.559966,13.0102328
530000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,NA,1680,NA,NA,Hsb Brf Henriksdal,2016,10,16,NA,NA,NA,55.5658487,12.9890682
560000,"Lindeborg, Malmö kommun",Bostadsrätt,1,29,NA,1972,1669,NA,NA,HSB:s Bostadsrättsförening Sofieholm i Malmö,2016,9,20,NA,NA,NA,55.5621268,12.9872949
655000,"Blekingsborg, Malmö kommun",Bostadsrätt,1,29.5,NA,1956,2351,NA,NA,HSB Blekingsborg,2016,9,19,NA,NA,NA,55.5771259,13.0027077
1000000,"Fågelbacken, Malmö kommun",Bostadsrätt,1,29,NA,1938,1505,NA,NA,Brf Rönneholm,2016,8,26,NA,NA,NA,55.5952281,12.9865808
835000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1953,1957,3600,NA,NA,2016,8,19,NA,NA,NA,55.5855764,12.9329989
520000,"Kirseberg, Malmö kommun",Bostadsrätt,1,29,NA,1952,2427,4000,NA,HSB Brf Huggaren,2016,8,16,NA,NA,NA,55.6083222,13.0395419
675000,"Ellstorp, Malmö kommun",Bostadsrätt,1,29,NA,1940,1934,3000,NA,HSB Brf Vidar,2016,8,1,NA,NA,NA,55.603411,13.0325911
695000,"Värnhem, Malmö kommun",Bostadsrätt,1,29,NA,NA,2357,NA,NA,Brf Malmgården,2016,7,27,NA,NA,NA,55.6043778,13.0223322
1125000,"Fågelbacken, Malmö kommun",Bostadsrätt,1,29,NA,0,2477,3200,NA,HSB:s Bostadsrättsförening Vapensmeden i Malmö,2016,7,26,NA,NA,NA,55.5963715,12.9846186
910000,"Dammfri, Malmö kommun",Bostadsrätt,1,29.1,NA,1949,1412,NA,NA,Brf John Ericsson,2016,7,21,NA,NA,NA,55.589902,12.9831966
885000,"Limhamn, Malmö kommun",Bostadsrätt,1,29,NA,1955,1707,2100,NA,Riksbyggens Brf Malmöhus nr 8,2016,7,18,NA,NA,NA,55.5815923,12.9248188
795000,"City / Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,NA,2357,4200,NA,NA,2016,6,30,NA,NA,NA,55.6080242,13.0215503
810000,"Sorgenfri/ Nobel, Malmö kommun",Bostadsrätt,1,29.5,NA,1937,1836,NA,NA,NA,2016,6,28,NA,NA,NA,55.5940902,13.0195874
750000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,29,NA,1935,2357,5500,NA,Brf Malmgården,2016,6,13,NA,NA,NA,55.6043778,13.0223322
